9744,2097,6733,,3,72.00,63.00,1,,57365
9744,2097,6733,,5,72.00,63.00,1,,57366
9744,2097,6733,,7,72.00,63.00,1,,57367
9744,2097,6733,,9,72.00,63.00,1,,57368
9744,2097,6733,,11,72.00,63.00,1,,57369
9744,2097,6733,,15,72.00,63.00,1,,57370
9744,2097,6733,,17,72.00,63.00,1,,57371
9744,2097,6733,,19,72.00,63.00,1,,57372
9744,2097,6733,,21,72.00,63.00,1,,57373
9744,2097,6733,,23,72.00,63.00,1,,57374
9744,2097,6733,,25,72.00,63.00,1,,57375
9744,2097,6733,,27,72.00,63.00,1,,57376
9744,2097,6733,,29,72.00,63.00,1,,57377
9744,2097,6733,,33,72.00,63.00,1,,57378
9744,2097,6733,,35,72.00,63.00,1,,57379
9744,2097,6753,,1,88.00,.00,1,,57380
9744,2097,6753,,37,103.96,.00,1,,57381
9744,2097,6753,,2,107.61,.00,1,,57382
9744,2097,6733,,6,72.00,63.00,1,,57383
9744,2097,6733,,8,72.00,63.00,1,,57384
9744,2097,6733,,10,72.00,63.00,1,,57385
9744,2097,6733,,12,72.00,63.00,1,,57386
9744,2097,6733,,16,72.00,63.00,1,,57387
9744,2097,6733,,18,72.00,63.00,1,,57388
9744,2097,6733,,20,72.00,63.00,1,,57389
9744,2097,6733,,26,72.00,63.00,1,,57390
9744,2097,6733,,28,72.00,63.00,1,,57391
9744,2097,6733,,30,72.00,63.00,1,,57392
9744,2097,6733,,32,72.00,63.00,1,,57393
9744,2097,6733,,36,72.00,63.00,1,,57394
9744,2097,6753,,38,105.37,.00,1,,57395
9744,2097,6753,,F01/01,88.00,63.00,1,,57396
9744,2097,6733,,F1/03,72.00,63.00,1,,57397
9744,2097,6733,,F1/05,72.00,63.00,1,,57398
9744,2097,6733,,F1/07,72.00,63.00,1,,57399
9744,2097,6733,,F1/09,72.00,63.00,1,,57400
9744,2097,6733,,F1/11,72.00,63.00,1,,57401
9744,2097,6733,,F1/13,72.00,63.00,1,,57402
9744,2097,6733,,F1/15,72.00,63.00,1,,57403
9744,2097,6733,,F1/17,72.00,63.00,1,,57404
9744,2097,6733,,F1/19,72.00,63.00,1,,57405
9744,2097,6733,,F1/21,72.00,63.00,1,,57406
9744,2097,6733,,F1/23,72.00,63.00,1,,57407
9744,2097,6733,,F1/25,72.00,63.00,1,,57408
9744,2097,6733,,F1/27,72.00,63.00,1,,57409
9744,2097,6733,,F1/29,72.00,63.00,1,,57410
9744,2097,6733,,F1/31,72.00,63.00,1,,57411
9744,2097,6733,,F1/33,72.00,63.00,1,,57412
9744,2097,6733,,F1/35,72.00,63.00,1,,57413
9744,2097,6753,,F1/37,104.00,63.00,1,,57414
9744,2097,6753,,F01/02,107.60,63.00,1,,57415
9744,2097,6733,,F1/04,72.00,63.00,1,,57416
9744,2097,6733,,F1/06,72.00,63.00,1,,57417
9744,2097,6733,,F1/08,72.00,63.00,1,,57418
9744,2097,6733,,F1/10,72.00,63.00,1,,57419
9744,2097,6733,,F1/12,72.00,63.00,1,,57420
9744,2097,6733,,F1/14,72.00,63.00,1,,57421
9744,2097,6733,,F1/16,72.00,63.00,1,,57422
9744,2097,6733,,F1/18,72.00,63.00,1,,57423
9744,2097,6733,,F1/20,72.00,63.00,1,,57424
9744,2097,6733,,F1/22,72.00,63.00,1,,57425
9744,2097,6733,,F1/24,72.00,63.00,1,,57426
9744,2097,6733,,F1/26,72.00,63.00,1,,57427
9744,2097,6733,,F1/28,72.00,63.00,1,,57428
9744,2097,6733,,F1/30,72.00,63.00,1,,57429
9744,2097,6733,,F1/32,72.00,63.00,1,,57430
9744,2097,6733,,F1/34,72.00,63.00,1,,57431
9744,2097,6733,,F1/36,72.00,63.00,1,,57432
9744,2097,6753,,F1/38,105.40,63.00,1,,57433
9747,2097,6753,,F2/02,254.30,86.00,1,,57434
9747,2097,6744,,F2/04,105.00,86.00,1,,57435
9747,2097,6744,,F2/06,105.00,86.00,1,,57436
9747,2097,6744,,F2/08,105.00,86.00,1,,57437
9747,2097,6744,,F2/10,105.00,86.00,1,,57438
9747,2097,6744,,F2/12,105.00,86.00,1,,57439
9747,2097,6744,,F2/14,105.00,86.00,1,,57440
9747,2097,6744,,F2/16,105.00,86.00,1,,57441
9747,2097,6744,,F2/18,105.00,86.00,1,,57442
9747,2097,6744,,F2/20,105.00,86.00,1,,57443
9747,2097,6744,,F2/22,105.00,86.00,1,,57444
9747,2097,6744,,F2/24,105.00,86.00,1,,57445
9747,2097,6744,,F2/26,105.00,86.00,1,,57446
9747,2097,6744,,F2/28,105.00,86.00,1,,57447
9747,2097,6753,,F2/30,148.30,86.00,1,,57448
9747,2097,6753,,F2/01,135.00,86.00,1,,57449
9747,2097,6744,,F2/03,105.00,86.00,1,,57450
9747,2097,6744,,F2/05,105.00,86.00,1,,57451
9747,2097,6744,,F2/07,105.00,86.00,1,,57452
9747,2097,6744,,F2/09,105.00,86.00,1,,57453
9747,2097,6744,,F2/11,105.00,86.00,1,,57454
9747,2097,6744,,F2/13,105.00,86.00,1,,57455
9747,2097,6744,,F2/15,105.00,86.00,1,,57456
9747,2097,6744,,F2/17,105.00,86.00,1,,57457
9747,2097,6744,,F2/19,105.00,86.00,1,,57458
9747,2097,6744,,F2/21,105.00,86.00,1,,57459
9747,2097,6744,,F2/23,105.00,86.00,1,,57460
9747,2097,6744,,F2/25,105.00,86.00,1,,57461
9747,2097,6744,,F2/27,105.00,86.00,1,,57462
9747,2097,6744,,F2/29,105.00,86.00,1,,57463
9747,2097,6744,,F2/31,105.00,86.00,1,,57464
9747,2097,6753,,F2/33,276.20,86.00,1,,57465
9748,2097,6753,,F3/02,135.00,86.00,1,,57466
9748,2097,6744,,F3/04,105.00,86.00,1,,57467
9748,2097,6744,,F3/06,105.00,86.00,1,,57468
9748,2097,6744,,F3/08,105.00,86.00,1,,57469
9748,2097,6744,,F3/10,105.00,86.00,1,,57470
9748,2097,6744,,F3/12,105.00,86.00,1,,57471
9748,2097,6744,,F3/14,105.00,86.00,1,,57472
9748,2097,6744,,F3/16,105.00,86.00,1,,57473
9748,2097,6744,,F3/18,105.00,86.00,1,,57474
9748,2097,6744,,F3/20,105.00,86.00,1,,57475
9748,2097,6744,,F3/22,105.00,86.00,1,,57476
9748,2097,6744,,F3/24,105.00,86.00,1,,57477
9748,2097,6744,,F3/26,105.00,86.00,1,,57478
9748,2097,6744,,F3/28,105.00,86.00,1,,57479
9748,2097,6744,,F3/30,105.00,86.00,1,,57480
9748,2097,6744,,F3/32,105.00,86.00,1,,57481
9748,2097,6744,,F3/34,105.00,86.00,1,,57482
9748,2097,6744,,F3/36,105.00,86.00,1,,57483
9748,2097,6744,,F3/38,105.00,86.00,1,,57484
9748,2097,6744,,F3/40,105.00,86.00,1,,57485
9748,2097,6744,,F3/42,105.00,86.00,1,,57486
9748,2097,6744,,F3/44,105.00,86.00,1,,57487
9748,2097,6744,,F3/46,105.00,86.00,1,,57488
9748,2097,6744,,F3/48,105.00,86.00,1,,57489
9748,2097,6744,,F3/50,105.00,86.00,1,,57490
9748,2097,6753,,F3/52,198.67,86.00,1,,57491
9748,2097,6753,,F3/01,254.30,86.00,1,,57492
9748,2097,6744,,F3/03,105.00,86.00,1,,57493
9748,2097,6744,,F3/05,105.00,86.00,1,,57494
9748,2097,6744,,F3/07,105.00,86.00,1,,57495
9748,2097,6744,,F3/09,105.00,86.00,1,,57496
9748,2097,6744,,F3/11,105.00,86.00,1,,57497
9748,2097,6744,,F3/13,105.00,86.00,1,,57498
9748,2097,6744,,F3/15,105.00,86.00,1,,57499
9748,2097,6744,,F3/17,105.00,86.00,1,,57500
9748,2097,6744,,F3/19,105.00,86.00,1,,57501
9748,2097,6744,,F3/21,105.00,86.00,1,,57502
9748,2097,6744,,F3/23,105.00,86.00,1,,57503
9748,2097,6744,,F3/25,105.00,86.00,1,,57504
9748,2097,6744,,F3/27,105.00,86.00,1,,57505
9748,2097,6744,,F3/29,105.00,86.00,1,,57506
9748,2097,6744,,F3/31,105.00,86.00,1,,57507
9748,2097,6744,,F3/33,105.00,86.00,1,,57508
9748,2097,6744,,F3/35,105.00,86.00,1,,57509
9748,2097,6744,,F3/37,105.00,86.00,1,,57510
9748,2097,6744,,F3/39,105.00,86.00,1,,57511
9748,2097,6744,,F3/41,105.00,86.00,1,,57512
9748,2097,6744,,F3/43,105.00,86.00,1,,57513
9748,2097,6744,,F3/45,105.00,86.00,1,,57514
9748,2097,6744,,F3/47,105.00,86.00,1,,57515
9748,2097,6744,,F3/49,105.00,86.00,1,,57516
9748,2097,6744,,F3/51,105.00,86.00,1,,57517
9748,2097,6753,,F3/53,127.30,86.00,1,,57518
9748,2097,6744,,F3/52,198.70,86.00,1,,57519
9749,2097,6753,,F5/02,249.50,63.00,1,,57520
9749,2097,6754,,F5/04,90.00,63.00,1,,57521
9749,2097,6754,,F5/06,90.00,63.00,1,,57522
9749,2097,6754,,F5/08,90.00,63.00,1,,57523
9749,2097,6754,,F5/10,90.00,63.00,1,,57524
9749,2097,6754,,F5/12,90.00,63.00,1,,57525
9749,2097,6754,,F5/14,90.00,63.00,1,,57526
9749,2097,6754,,F5/16,90.00,63.00,1,,57527
9749,2097,6754,,F5/18,90.00,63.00,1,,57528
9749,2097,6754,,F5/20,90.00,63.00,1,,57529
9749,2097,6754,,F5/22,90.00,63.00,1,,57530
9749,2097,6754,,F5/24,90.00,63.00,1,,57531
9749,2097,6754,,F5/26,90.00,63.00,1,,57532
9749,2097,6754,,F5/28,90.00,63.00,1,,57533
9749,2097,6754,,F5/30,90.00,63.00,1,,57534
9749,2097,6754,,F5/32,90.00,63.00,1,,57535
9749,2097,6754,,F5/34,90.00,63.00,1,,57536
9749,2097,6754,,F5/36,90.00,63.00,1,,57537
9749,2097,6754,,F5/38,90.00,63.00,1,,57538
9749,2097,6754,,F5/40,90.00,63.00,1,,57539
9749,2097,6754,,F5/42,90.00,63.00,1,,57540
9749,2097,6754,,F5/44,90.00,63.00,1,,57541
9749,2097,6754,,F5/46,90.00,63.00,1,,57542
9749,2097,6754,,F5/48,90.00,63.00,1,,57543
9749,2097,6754,,F5/50,90.00,63.00,1,,57544
9749,2097,6754,,F5/52,90.00,63.00,1,,57545
9749,2097,6754,,F5/54,90.00,63.00,1,,57546
9749,2097,6754,,F5/56,90.00,63.00,1,,57547
9749,2097,6754,,F5/58,90.00,63.00,1,,57548
9749,2097,6754,,F5/60,90.00,63.00,1,,57549
9749,2097,6754,,F5/62,90.00,63.00,1,,57550
9749,2097,6754,,F5/64,90.00,63.00,1,,57551
9749,2097,6754,,F5/66,90.00,63.00,1,,57552
9749,2097,6754,,F5/68,90.00,63.00,1,,57553
9749,2097,6753,,F5/70,132.00,63.00,1,,57554
9749,2097,6753,,F5/01,120.00,63.00,1,,57555
9749,2097,6754,,F5/03,90.00,63.00,1,,57556
9749,2097,6754,,F5/05,90.00,63.00,1,,57557
9749,2097,6754,,F5/07,90.00,63.00,1,,57558
9749,2097,6754,,F5/09,90.00,63.00,1,,57559
9749,2097,6754,,F5/11,90.00,63.00,1,,57560
9749,2097,6754,,F5/13,90.00,63.00,1,,57561
9749,2097,6754,,F5/15,90.00,63.00,1,,57562
9749,2097,6754,,F5/17,90.00,63.00,1,,57563
9749,2097,6754,,F5/19,90.00,63.00,1,,57564
9749,2097,6754,,F5/21,90.00,63.00,1,,57565
9749,2097,6754,,F5/23,90.00,63.00,1,,57566
9749,2097,6754,,F5/25,90.00,63.00,1,,57567
9749,2097,6754,,F5/27,90.00,63.00,1,,57568
9749,2097,6754,,F5/29,90.00,63.00,1,,57569
9749,2097,6754,,F5/31,90.00,63.00,1,,57570
9749,2097,6754,,F5/33,90.00,63.00,1,,57571
9749,2097,6754,,F5/35,90.00,63.00,1,,57572
9749,2097,6754,,F5/37,90.00,63.00,1,,57573
9749,2097,6754,,F5/39,90.00,63.00,1,,57574
9749,2097,6754,,F5/41,90.00,63.00,1,,57575
9749,2097,6754,,F5/43,90.00,63.00,1,,57576
9749,2097,6754,,F5/45,90.00,63.00,1,,57577
9749,2097,6754,,F5/47,90.00,63.00,1,,57578
9749,2097,6754,,F5/49,90.00,63.00,1,,57579
9749,2097,6754,,F5/51,90.00,63.00,1,,57580
9749,2097,6754,,F5/53,90.00,63.00,1,,57581
9749,2097,6754,,F5/55,90.00,63.00,1,,57582
9749,2097,6754,,F5/57,90.00,63.00,1,,57583
9749,2097,6753,,F5/59,155.20,63.00,1,,57584
9751,2097,6753,,F6/02,120.00,63.00,1,,57587
9751,2097,6754,,F6/04,90.00,63.00,1,,57588
9751,2097,6754,,F6/06,90.00,63.00,1,,57589
9751,2097,6754,,F6/08,90.00,63.00,1,,57590
9751,2097,6754,,F6/10,90.00,63.00,1,,57591
9751,2097,6754,,F6/12,90.00,63.00,1,,57592
9751,2097,6754,,F6/14,90.00,63.00,1,,57593
9751,2097,6754,,F6/16,90.00,63.00,1,,57594
9751,2097,6754,,F6/18,90.00,63.00,1,,57595
9751,2097,6754,,F6/20,90.00,63.00,1,,57596
9751,2097,6754,,F6/22,90.00,63.00,1,,57597
9751,2097,6754,,F6/24,90.00,63.00,1,,57598
9751,2097,6754,,F6/26,90.00,63.00,1,,57599
9751,2097,6754,,F6/28,90.00,63.00,1,,57600
9751,2097,6754,,F6/30,90.00,63.00,1,,57601
9751,2097,6754,,F6/32,90.00,63.00,1,,57602
9751,2097,6754,,F6/34,90.00,63.00,1,,57603
9751,2097,6754,,F6/36,90.00,63.00,1,,57604
9751,2097,6754,,F6/38,90.00,63.00,1,,57605
9751,2097,6754,,F6/40,90.00,63.00,1,,57606
9751,2097,6754,,F6/42,90.00,63.00,1,,57607
9751,2097,6754,,F6/44,90.00,63.00,1,,57608
9751,2097,6754,,F6/46,90.00,63.00,1,,57609
9751,2097,6754,,F6/48,90.00,63.00,1,,57610
9751,2097,6754,,F6/50,90.00,63.00,1,,57611
9751,2097,6754,,F6/52,90.00,63.00,1,,57612
9751,2097,6754,,F6/54,90.00,63.00,1,,57613
9751,2097,6754,,F6/56,90.00,63.00,1,,57614
9751,2097,6754,,F6/58,90.00,63.00,1,,57615
9751,2097,6754,,F6/60,90.00,63.00,1,,57616
9751,2097,6754,,F6/62,90.00,63.00,1,,57617
9751,2097,6754,,F6/64,90.00,63.00,1,,57618
9751,2097,6754,,F6/66,90.00,63.00,1,,57619
9751,2097,6754,,F6/68,90.00,63.00,1,,57620
9751,2097,6753,,F6/70,151.00,63.00,1,,57621
9751,2097,6753,,F6/01,199.10,63.00,1,,57622
9751,2097,6733,,F6/03,72.00,63.00,1,,57623
9751,2097,6733,,F6/05,72.00,63.00,1,,57624
9751,2097,6733,,F6/07,72.00,63.00,1,,57625
9751,2097,6733,,F6/09,72.00,63.00,1,,57626
9751,2097,6733,,F6/11,72.00,63.00,1,,57627
9751,2097,6733,,F6/13,72.00,63.00,1,,57628
9751,2097,6733,,F6/15,72.00,63.00,1,,57629
9751,2097,6733,,F6/17,72.00,63.00,1,,57630
9751,2097,6733,,F6/19,72.00,63.00,1,,57631
9751,2097,6733,,F6/21,72.00,63.00,1,,57632
9751,2097,6733,,F6/23,72.00,63.00,1,,57633
9751,2097,6733,,F6/25,72.00,63.00,1,,57634
9751,2097,6733,,F6/27,72.00,63.00,1,,57635
9751,2097,6733,,F6/29,72.00,63.00,1,,57636
9751,2097,6733,,F6/31,72.00,63.00,1,,57637
9751,2097,6733,,F6/33,72.00,63.00,1,,57638
9751,2097,6733,,F6/35,72.00,63.00,1,,57639
9751,2097,6733,,F6/37,72.00,63.00,1,,57640
9751,2097,6733,,F6/39,72.00,63.00,1,,57641
9751,2097,6733,,F6/41,72.00,63.00,1,,57642
9751,2097,6733,,F6/43,72.00,63.00,1,,57643
9751,2097,6733,,F6/45,72.00,63.00,1,,57644
9751,2097,6733,,F6/47,72.00,63.00,1,,57645
9751,2097,6733,,F6/49,72.00,63.00,1,,57646
9751,2097,6753,,F6/51,154.10,63.00,1,,57647
9749,2097,6754,,F5/72,92.35,63.00,1,,57648
9749,2097,6754,,F5/74,92.35,63.00,1,,57649
9749,2097,6754,,F5/76,92.35,63.00,1,,57650
9749,2097,6754,,F5/78,92.35,63.00,1,,57651
9749,2097,6754,,F5/80,92.35,63.00,1,,57652
9749,2097,6754,,F5/82,92.35,63.00,1,,57653
9749,2097,6754,,F5/84,92.35,63.00,1,,57654
9749,2097,6754,,F5/86,92.35,63.00,1,,57655
9749,2097,6754,,F5/88,92.35,63.00,1,,57656
9749,2097,6754,,F5/90,92.35,63.00,1,,57657
9753,2097,6753,,F7/02,105.50,63.00,1,,57658
9753,2097,6759,,F7/04,60.00,63.00,1,,57659
9753,2097,6759,,F7/06,60.00,63.00,1,,57660
9753,2097,6759,,F7/08,60.00,63.00,1,,57661
9753,2097,6759,,F7/10,60.00,63.00,1,,57662
9753,2097,6759,,F7/12,60.00,63.00,1,,57663
9753,2097,6759,,F7/14,60.00,63.00,1,,57664
9753,2097,6759,,F7/16,60.00,63.00,1,,57665
9753,2097,6759,,F7/18,60.00,63.00,1,,57666
9753,2097,6759,,F7/20,60.00,63.00,1,,57667
9753,2097,6759,,F7/22,60.00,63.00,1,,57668
9753,2097,6759,,F7/24,60.00,63.00,1,,57669
9753,2097,6759,,F7/26,60.00,63.00,1,,57670
9753,2097,6759,,F7/28,60.00,63.00,1,,57671
9753,2097,6759,,F7/30,60.00,63.00,1,,57672
9753,2097,6759,,F7/32,60.00,63.00,1,,57673
9753,2097,6759,,F7/34,60.00,63.00,1,,57674
9753,2097,6759,,F7/36,60.00,63.00,1,,57675
9753,2097,6759,,F7/38,60.00,63.00,1,,57676
9753,2097,6759,,F7/40,60.00,63.00,1,,57677
9753,2097,6759,,F7/42,60.00,63.00,1,,57678
9753,2097,6759,,F7/44,60.00,63.00,1,,57679
9753,2097,6759,,F7/46,60.00,63.00,1,,57680
9753,2097,6759,,F7/48,60.00,63.00,1,,57681
9753,2097,6759,,F7/50,60.00,63.00,1,,57682
9753,2097,6759,,F7/52,60.00,63.00,1,,57683
9753,2097,6759,,F7/54,60.00,63.00,1,,57684
9753,2097,6759,,F7/56,60.00,63.00,1,,57685
9753,2097,6759,,F7/58,60.00,63.00,1,,57686
9753,2097,6759,,F7/60,60.00,63.00,1,,57687
9753,2097,6759,,F7/62,60.00,63.00,1,,57688
9753,2097,6753,,F7/01,106.15,63.00,1,,57689
9753,2097,6759,,F7/03,60.00,63.00,1,,57690
9753,2097,6759,,F7/05,60.00,63.00,1,,57691
9753,2097,6759,,F7/07,60.00,63.00,1,,57692
9753,2097,6759,,F7/09,60.00,63.00,1,,57693
9753,2097,6759,,F7/11,60.00,63.00,1,,57694
9753,2097,6759,,F7/13,60.00,63.00,1,,57695
9753,2097,6759,,F7/15,60.00,63.00,1,,57696
9753,2097,6759,,F7/17,60.00,63.00,1,,57697
9753,2097,6759,,F7/19,60.00,63.00,1,,57698
9753,2097,6759,,F7/21,60.00,63.00,1,,57699
9753,2097,6759,,F7/23,60.00,63.00,1,,57700
9753,2097,6759,,F7/25,60.00,63.00,1,,57701
9753,2097,6759,,F7/27,60.00,63.00,1,,57702
9753,2097,6759,,F7/29,60.00,63.00,1,,57703
9753,2097,6759,,F7/31,60.00,63.00,1,,57704
9753,2097,6759,,F7/33,60.00,63.00,1,,57705
9753,2097,6759,,F7/35,60.00,63.00,1,,57706
9753,2097,6759,,F7/37,60.00,63.00,1,,57707
9753,2097,6753,,F7/39,87.40,63.00,1,,57708
9751,2097,6753,,F6/55,1335.18,.00,1,,57709
9754,2097,6753,,F8/01,106.15,63.00,1,,57710
9754,2097,6759,,F8/02,60.00,63.00,1,,57711
9754,2097,6759,,F8/03,60.00,63.00,1,,57712
9754,2097,6759,,F8/04,60.00,63.00,1,,57713
9754,2097,6759,,F8/05,60.00,63.00,1,,57714
9754,2097,6759,,F8/06,60.00,63.00,1,,57715
9754,2097,6759,,F8/07,60.00,63.00,1,,57716
9754,2097,6759,,F8/08,60.00,63.00,1,,57717
9754,2097,6759,,F8/09,60.00,63.00,1,,57718
9754,2097,6759,,F8/10,60.00,63.00,1,,57719
9754,2097,6759,,F8/11,60.00,63.00,1,,57720
9754,2097,6759,,F8/12,60.00,63.00,1,,57721
9754,2097,6759,,F8/13,60.00,63.00,1,,57722
9754,2097,6759,,F8/14,60.00,63.00,1,,57723
9754,2097,6759,,F8/15,60.00,63.00,1,,57724
9754,2097,6759,,F8/16,60.00,63.00,1,,57725
9754,2097,6759,,F8/17,60.00,63.00,1,,57726
9754,2097,6759,,F8/18,60.00,63.00,1,,57727
9754,2097,6759,,F8/19,60.00,63.00,1,,57728
9754,2097,6759,,F8/20,60.00,63.00,1,,57729
9754,2097,6753,,F8/21,87.40,63.00,1,,57730
9755,2097,6753,,E01/01,88.00,.00,1,,57731
9756,2097,6753,,E01/01,202.00,.00,1,,57732
9757,2097,6753,,E01/01,205.00,.00,1,,57733
9757,2097,6753,,E01/02,203.00,.00,1,,57734
9757,2097,6753,,E01/02,205.00,.00,1,,57735
9757,2097,6746,,E01/03,120.00,112.00,1,,57736
9757,2097,6746,,E01/05,120.00,112.00,1,,57737
9757,2097,6746,,E01/06,120.00,112.00,1,,57739
9757,2097,6746,,E01/07,120.00,112.00,1,,57740
9757,2097,6746,,E01/08,120.00,112.00,1,,57742
9757,2097,6746,,E01/09,120.00,112.00,1,,57743
9757,2097,6733,,E01/10,120.00,112.00,1,,57744
9757,2097,6746,,E01/011,120.00,112.00,1,,57745
9757,2097,6746,,E01/11,120.00,112.00,1,,57746
9757,2097,6746,,E01/12,120.00,112.00,1,,57748
9757,2097,6746,,E01/15,120.00,112.00,1,,57750
9757,2097,6746,,E01/16,120.00,112.00,1,,57751
9757,2097,6746,,E01/17,120.00,112.00,1,,57753
9757,2097,6746,,E01/18,120.00,112.00,1,,57755
9757,2097,6746,,E01/19,120.00,112.00,1,,57758
9757,2097,6746,,E01/03,120.00,112.00,1,,57762
9757,2097,6746,,E01/05,120.00,112.00,1,,57763
9757,2097,6746,,E01/07,120.00,112.00,1,,57767
9757,2097,6746,,E01/09,120.00,112.00,1,,57771
9757,2097,6746,,E01/11,120.00,112.00,1,,57779
9757,2097,6746,,E01/15,120.00,112.00,1,,57780
9757,2097,6746,,E01/17,120.00,112.00,1,,57781
9757,2097,6746,,E01/19,120.00,112.00,1,,57782
9757,2097,6746,,E01/21,120.00,112.00,1,,57783
9757,2097,6746,,E01/23,120.00,112.00,1,,57784
9757,2097,6746,,E01/25,120.00,112.00,1,,57785
9757,2097,6746,,E01/27,120.00,112.00,1,,57786
9757,2097,6753,,E01/29,245.00,.00,1,,57787
9757,2097,6746,,E01/06,120.00,112.00,1,,57788
9757,2097,6746,,E01/08,120.00,112.00,1,,57789
9757,2097,6746,,E01/10,120.00,112.00,1,,57790
